"","a","b","Amp","x","sigma"
"1",19.9949033663369,0.000986823240985862,-14.8865195634013,2.01075641583254,9.34807267670167
"2",19.9593948481106,-0.00219991446775648,-14.0794349741828,2.2065631083953,9.12093119419278
"3",20.041185993874,-0.00089816030062738,-13.5093392497963,2.13159201719814,9.61044301821279
"4",20.2305403647728,0.000639902719270788,-12.7664843797113,2.1949601073874,9.3222576290589
"5",19.8405873232504,-0.00106678849471256,-13.7230777355191,2.06773024218013,9.21319532167663
"6",20.1659470041221,0.00021923229275056,-12.485920014544,2.1842946652951,9.75684981868658
"7",20.1034881823692,-0.000948008151576942,-13.9993016023303,1.93720037543567,9.34235871726461
"8",20.1673005304783,-0.000876400801244028,-14.4391083742623,2.09090645383158,9.13264526662715
"9",19.9735374012575,-0.000555682782848916,-13.2338267099477,2.30948327186884,9.42820310390677
"10",20.2396370708284,0.00189428746203709,-14.5742846811428,2.13989462787969,9.27394734354106
"11",20.0936777489543,-0.00133673924961501,-15.6645197511994,2.08409920446677,9.82701253159929
"12",20.4377573555801,-0.00235871811692338,-12.8270620894318,2.16334345680605,8.89650804441531
"13",20.3111524219901,-0.00220835938361456,-14.4044312227951,2.0666023981432,8.89070212291096
"14",20.4872283091863,0.00125333177556498,-14.0855305880393,2.18808612519887,8.88579076747057
"15",20.3251620285744,0.00046916757977721,-14.7017888480197,2.21909367426758,8.89220077477141
"16",20.2934317191002,0.00365002622798566,-14.2693468138371,2.07120702252395,8.84738472648575
"17",20.1373524007303,-0.00121482713085826,-14.7373801972875,2.22398974936674,8.79410510662634
"18",20.3125547990168,-0.001241407904659,-13.6713933830299,2.26641279018789,9.45049878026118
"19",20.0944088124083,-0.000137091998145272,-14.3120899863471,2.03077344425027,9.07652770962268
"20",20.2528169590718,-0.00195519576495027,-14.4591362677284,2.13277445934517,9.28500613596306
"21",20.1807441449258,-0.000161362410620364,-13.7500331731297,1.97798091578707,9.02336456416274
"22",20.054936147776,-0.00070259245720662,-14.0871890673545,2.08858977417953,9.25273874591428
"23",20.3125678656787,0.00227445300577455,-14.0085825532607,2.13734037836084,9.6356291355436
"24",20.0536449451535,0.000610929014416208,-13.8471758800814,2.12631656754285,9.60868351237609
"25",19.9625802541875,-0.000488323399799591,-13.4814693254308,2.19741976552474,8.85304222622042
"26",20.0434930149941,0.00138697139852845,-14.3715390821874,2.05886742832177,9.3806893779163
"27",20.0678398279948,-0.00188554674339754,-13.3593401461593,2.22162893796434,9.44117092114102
"28",20.0095436796664,0.00230577952816197,-13.5183559850816,2.03490070946899,9.04935321508311
"29",20.1536101912003,-0.00119416451703754,-13.5394213263358,2.08259802048912,9.14089112842091
"30",20.2105207250467,-0.000934965179155029,-13.8297384284338,2.12357282026693,9.03347485736172
"31",20.0887569112089,-6.50599324810975e-05,-13.6169384560605,2.05806950236573,9.02164665039385
"32",20.0529340533646,0.000218058630787339,-13.8547726154756,2.14687782092693,9.22472569089683
"33",19.9761493020834,0.000509617053419954,-13.83445487407,2.24950202753978,9.13751522135878
"34",20.4490370945317,-0.0017315578820057,-14.9257262142032,2.12316701079622,9.57583038999737
"35",20.5723257379946,-0.000670055454856749,-14.9516767253287,2.12521982152557,9.314847688341
"36",20.4598161220467,-0.00111687594498765,-14.1926051722366,2.05168593652691,9.11024264302841
"37",20.4331810161376,-0.00261844741994612,-14.5103631914985,2.15442242718752,9.51542896979761
