"","a","b","Amp","x","sigma"
"1",1.78857802823097,-8.21941403525021e-05,-0.484704994247583,2.55582259793569,0.223671031352039
"2",1.78378254475118,-5.41295869216496e-05,-0.478872012911115,2.53616940118958,0.217830697847108
"3",1.76472138001435,-1.49748742395149e-05,-0.486655981176331,2.5691144852237,0.224748283812821
"4",1.77765476117584,-3.62628253162266e-06,-0.492179268282428,2.57822288217426,0.206179343543722
"5",1.79737074167515,-5.73226660187483e-05,-0.492986751258914,2.56433850150839,0.219799806142195
"6",1.789654931773,-5.15880732143947e-05,-0.493743074179011,2.50692155983387,0.214132041648019
"7",1.79191217811717,-9.74010766223168e-05,-0.491702447031251,2.54803791996872,0.22250802283334
"8",1.77030754302432,6.88308833911191e-06,-0.472667377165717,2.54308483494354,0.215364305747622
"9",1.78593340240653,-4.11115336249516e-05,-0.477621589221485,2.59196740691924,0.219380980154463
"10",1.78189728401964,-3.60353689104036e-05,-0.485021946851778,2.59656824147212,0.212724790383075
"11",1.80913149727635,-8.30877581321939e-05,-0.494891299362246,2.48831610519099,0.212374857023499
"12",1.75265609541606,8.35684946021473e-06,-0.48342660667887,2.58861064732687,0.227122941947899
"13",1.76259413112446,1.24336102792418e-06,-0.497603742253276,2.64092714599314,0.213908623106723
"14",1.7803264319539,-4.28122517606929e-05,-0.493614208089658,2.55985267139716,0.213185093206316
"15",1.76693827586392,-4.5348952552008e-06,-0.495959800781482,2.58422329618517,0.213956120547856
"16",1.76713856611213,6.02184620414014e-08,-0.480218621751318,2.55140753770422,0.210260321254875
"17",1.80708573880349,-0.000104492792566405,-0.483123702773387,2.61634824183068,0.221906279168339
"18",1.79456926165261,-8.13688912891471e-05,-0.479530548038487,2.58447168869988,0.219416949670907
"19",1.76440217575025,1.1131200383056e-05,-0.483656490274031,2.53298796639138,0.226354729920926
"20",1.76034943142817,2.01881580741929e-05,-0.483742575947877,2.61901491786029,0.21982300278034
"21",1.7758118273901,-4.17461392919501e-05,-0.484256344174676,2.54712377134992,0.210984488117999
"22",1.79376972525754,-6.82369062394829e-05,-0.480781234925888,2.53299070116495,0.230040470599647
"23",1.74086986591512,6.26243499560524e-05,-0.482211338639199,2.5487753747554,0.211237082656115
"24",1.74217390952483,2.55512465118392e-05,-0.485199061060095,2.53647144846636,0.224368864066109
"25",1.77387932034568,-1.27400900627256e-05,-0.491653875426693,2.50132633120296,0.214009211422515
"26",1.77534742468337,5.08846723354181e-06,-0.485408550114776,2.62392820049169,0.210106071087216
"27",1.77971779228239,8.26170085076438e-06,-0.474433041466596,2.53064114249312,0.216041125751289
"28",1.7711484495003,-2.20638090548756e-05,-0.483054893461015,2.6043317429941,0.219606167466627
"29",1.79629285868222,-8.05595180459189e-05,-0.4899336765916,2.56933967306679,0.215028977642152
"30",1.77052519828989,-2.08490973951817e-05,-0.491922508555166,2.54766988016741,0.217071132532855
"31",1.75789660834037,6.18567507571776e-06,-0.47087973448352,2.57521271850253,0.222523102321131
"32",1.76343121916514,-3.54685325076382e-06,-0.490364636667077,2.50849956841969,0.229049303700216
"33",1.74235729108192,3.5369058642693e-05,-0.461379893585327,2.60894276081042,0.218973131809927
"34",1.76202290769455,2.11141237016488e-05,-0.487457688545974,2.58970330866412,0.218237897160155
"35",1.75247150011451,3.44583388242192e-05,-0.480876339160054,2.55857713742248,0.230560002633999
"36",1.76838747100613,-1.578081946722e-05,-0.498734442094304,2.5501806431426,0.223926935561419
"37",1.7689691871422,-4.14930075554261e-05,-0.489103867667448,2.68240050840739,0.218570063595865
"38",1.78558962603639,-4.55475191541573e-05,-0.505891228645306,2.59369064161503,0.220281968680591
"39",1.78314866517468,-1.43619157527423e-05,-0.486969505165474,2.56266359803179,0.22636909380705
"40",1.80474395913372,-8.76680064152309e-05,-0.486323276954367,2.67999904807026,0.223348333544712
"41",1.78244352020879,-3.26528273857052e-05,-0.479134523847487,2.61863605007305,0.213129631991629
"42",1.75451182092066,3.19450333209254e-05,-0.467027582431504,2.54865785450845,0.214754332442605
"43",1.75479669757003,-2.72740235375537e-06,-0.4643863496687,2.63816268424543,0.219244775610816
"44",1.78065402681142,-5.75248848253992e-05,-0.500115911099042,2.56479319875843,0.213418349313944
"45",1.77908437318671,-3.39447970423684e-05,-0.482416689065999,2.55659866985338,0.215565729114797
"46",1.80459999583581,-8.04164600781523e-05,-0.467671262199716,2.61438278819683,0.208440284495356
"47",1.76070535685556,-6.30273112153456e-06,-0.491827626256005,2.58383150742856,0.218985105486259
"48",1.76754840942276,-1.59905691765966e-05,-0.477402841674077,2.5724503244257,0.216942812845137
"49",1.76821972437738,-6.24415440671589e-05,-0.491749199109622,2.57551956247732,0.223417037814564
"50",1.78223360140103,-9.72719251105527e-06,-0.471158274609643,2.62067265885359,0.217484840315881
"51",1.77187795552053,-3.02516198906038e-05,-0.490761318921724,2.4888564886586,0.217958785941693
"52",1.77328892034563,-2.63404474341e-05,-0.459800931988863,2.53424044956573,0.223023762535871
"53",1.7907902014904,-8.66889763312886e-05,-0.498538468623367,2.51347067398312,0.220070219521739
"54",1.76676362119998,1.17222840776035e-05,-0.495777528760102,2.56232594919802,0.234168154785431
"55",1.78014573085415,-3.59543434908397e-05,-0.481061902682277,2.59084150638846,0.222773375595772
"56",1.77366284297589,-3.03608464226289e-05,-0.475142992676196,2.59092680748235,0.221364902057407
"57",1.77984969441877,-3.4249666450932e-05,-0.473200472976185,2.51711928782187,0.224064539863148
"58",1.78828915588697,-3.82608816879575e-05,-0.491160011440574,2.60466084007267,0.224411934611221
"59",1.76956750361093,-2.33972323028596e-05,-0.470209495952843,2.61039689219831,0.227123144061
"60",1.79333260994624,-6.44079035049905e-05,-0.481624094479955,2.61885129120204,0.223194192781341
"61",1.7645299175026,-5.70308451296033e-07,-0.487432326164603,2.5913628856399,0.225506950047922
"62",1.74553238479094,3.10778430403226e-05,-0.497401721531959,2.5392558458529,0.219035227170188
"63",1.78679538697088,-7.65093714215322e-05,-0.487490118191796,2.51465520590942,0.221990128880922
"64",1.7679987111204,-2.55832000674147e-05,-0.475417408389763,2.60840842193203,0.212759928937191
"65",1.76388907097468,-7.72314402887087e-06,-0.486968968643024,2.51786543873938,0.225473508536792
"66",1.76261480054114,3.12941582452751e-06,-0.490364817191611,2.54041201369894,0.226555549583171
"67",1.77840798986952,-7.03262169959028e-05,-0.48256329041475,2.54696650736637,0.216748343836254
"68",1.80399846681001,-9.78246070211166e-05,-0.491448569238134,2.60180634284149,0.220163683987786
"69",1.78054047557695,-2.83567496905349e-05,-0.475669393560573,2.47904711254697,0.214547741050291
"70",1.80120546012438,-6.75015999949098e-05,-0.474567032022886,2.56833676583746,0.233351588173224
"71",1.77855220378434,-1.30211381054479e-05,-0.487900992492145,2.60620480340056,0.223386381818713
"72",1.75977401360198,-7.97054087875934e-06,-0.477384484443333,2.59627492372982,0.220365522071935
"73",1.78790243550765,-7.41478014584177e-05,-0.481150378294991,2.52889901196234,0.210308356308343
"74",1.7486857186376,-3.23834796838165e-06,-0.468683219306171,2.56958268127926,0.221724389727221
"75",1.77481744426231,-1.26382585968683e-05,-0.481067085688448,2.50606452348537,0.222128609400768
