"","a","b","Amp","x","sigma"
"1",3.92364371992079,0.00034897314998821,0.894271982556576,4.92827498135045,0.60451529084292
"2",3.98046549891882,0.000157061007298578,0.901188813593942,4.68121530196167,0.603811431697357
"3",4.00191190760587,0.00013945385140917,0.886992059879214,4.95162988154815,0.577238950485801
"4",3.90316067213325,0.000384025952154884,0.877842380561369,4.76244971854704,0.58493886715514
"5",3.96948159892658,0.000212739784348463,0.925146738135638,4.82972064848398,0.587598929234051
"6",3.96585209260883,0.000180719279394436,0.894437923178595,4.87196001310094,0.613274854346302
"7",4.08663117352588,4.61644177051589e-05,0.848417508406684,4.80435069258426,0.575857995920286
"8",3.95295190939217,0.000325452195161513,0.897254631911224,4.77633697502767,0.609282640557865
"9",3.90102302630393,0.000345289347204859,0.857481672437875,4.93766111273556,0.59510137037852
"10",4.00579244058574,0.000138206551557619,0.894038929394665,4.83375581258705,0.591958823337688
"11",3.93693040367998,0.000316675333362097,0.871616607924363,4.89307195761113,0.570406365139845
"12",4.03343868606689,0.000104599432278382,0.940659731042979,4.85962701707579,0.593414761892072
"13",4.0425612189176,0.000214855901017642,0.868023713747999,4.82516695562941,0.596163194198079
"14",4.01641921310176,8.93993320160015e-05,0.901858611533442,4.75217263946884,0.604582064129023
"15",3.97470859590198,0.000169299918797419,0.908151299232831,4.75989749137081,0.616086546262082
"16",3.90503648376893,0.000336673909052149,0.886636814182344,4.81586741936995,0.605358527333666
"17",3.94884766493478,0.000315826193099099,0.914448768495789,4.86662968751295,0.630418986245543
"18",3.94654742426017,0.000221744062451362,0.877217956473445,4.84074207939281,0.587606963247213
"19",3.91720452203003,0.000361570091823615,0.900052477185631,4.89618759427293,0.63383336598796
"20",3.99963542571366,0.000153556405401802,0.884638164582809,4.80694735973886,0.608048765709184
"21",3.91538276571872,0.000296284166468049,0.89222141514506,4.86709850649859,0.599881651715107
"22",3.994628210546,0.000251619495450109,0.875331237017107,4.84310705174864,0.600081926835699
"23",3.90233141906976,0.000402880005637352,0.896297571134773,4.78930011714211,0.590315066080655
"24",3.97127118184461,0.000189843895161725,0.964677990707642,4.81697164574179,0.607689480994761
"25",4.0041013226783,7.45028182881039e-05,0.877976831938772,4.87859055769384,0.585585375861422
"26",3.96370431418974,0.000292087714063971,0.84640243654777,4.95755216104008,0.606999313763866
"27",3.94581941968988,0.000294579777100794,0.875653184762578,4.94079683968523,0.576980909254688
"28",3.89584200837179,0.00032621137779756,0.874317508904416,4.78024474636639,0.60169592739708
"29",3.92297064904539,0.000369690622613762,0.95195767470401,4.81623681616803,0.616005458448207
"30",4.03087052546399,0.000144256798830569,0.93316461738389,4.79369119181614,0.575101470343992
"31",4.0401189920745,6.3302022505743e-05,0.91436485645725,4.80817072390519,0.604543362346138
"32",3.85168319831433,0.000424771552808266,0.857393395870076,4.72080598087849,0.615060308506011
"33",4.02329847417309,0.000152267907629832,0.926557893295083,4.84933580896105,0.603017413990024
"34",4.02431229694529,6.33611615862989e-06,0.91555145980933,4.75409385112285,0.610552981908527
"35",3.94161722721012,0.000336928330230262,0.853582593204246,4.79764444651506,0.596651845161207
"36",3.9729056093653,0.000234078930617224,0.934828722302527,4.86914487867063,0.638457656868564
"37",3.96081505516486,0.000350157907334527,0.930264230894267,4.82971460925601,0.624072789725866
"38",3.90115845869907,0.000384110966928308,0.932978890337099,4.84416768521411,0.567042360237302
