ERA5 tcc,1.0100628138726766,1.0,1.0,8.682981738061253
HadGEM clt hist,0.3181995276924536,0.4984916644338597,0.9818193957057801,0.9925279624808673
HadGEM clt present,0.31652671600775867,0.5002807755501693,0.903053912067632,0.9549582949611132
CNRM clt present,0.23236289912162247,0.38830129053332246,0.9084618549844221,1.0582008885746803
CNRM clt hist,0.18923148572563447,0.3253850050734593,0.8430198721124317,1.0779937170725067
ECMWF clt present,0.15167879429123093,0.26287501495298454,0.7867579883067991,1.0978843729116021
ECMWF clt hist,0.08702975482206461,0.09121094361367511,0.8453819481953472,1.249181519202406
d_Ensemble clt present,0.05848637096307557,0.20609608723118503,0.37815054683113225,0.9935427217267636
d_Ensemble clt hist,0.03395636071673222,0.11074193285298382,0.32949796086155436,1.0176396337103188
MPI clt present,0.011158488364847256,-0.35075677398842386,1.07471218249548,1.7055589791621228
MPI clt hist,0.008007991211656015,-0.4029826534415129,0.9619724665646019,1.6433829318379036
CMCC clt present,0.004070336193083803,-0.4499951642790423,0.5438215762804883,1.3361048109867157
CMCC clt hist,0.0039849581864713724,-0.4630576516939932,0.5846754234307403,1.3723418699136065
