ERA5 900,1.0100628138726766,1.0,1.0,579.6499118881687
d_Ensemble 925 hus present,0.7882221480091884,0.8797808554642951,0.9955457525368068,0.4892720692546441
d_Ensemble 925 hus hist,0.7382550507012737,0.8503304140654977,0.9527036722723224,0.5361142330801155
ECMWF 925 hus present,0.6961126444132931,0.8334877836185766,1.169993243509611,0.6469420678044278
CMCC 925 hus present,0.6804432299749731,0.8438796048961394,1.3046974137230036,0.7072625151754662
HadGEM 925 hus present,0.6644509258033832,0.8059625264861728,1.1085053425020077,0.6647981358448728
CMCC 925 hus hist,0.6557331147712842,0.8515052142161316,1.4260913478937993,0.7778740869687009
MPI 925 hus present,0.6375076804466862,0.7939704936255586,1.1729424656743386,0.7164011521839758
EC-Earth 925 hus hist,0.6098550827737985,0.7708777432453688,1.1432059970968842,0.7378182930675039
ECMWF 925 hus hist,0.6036122137136231,0.7591863734499475,1.0414978498526322,0.7094616410184421
HadGEM 925 hus hist,0.5693827689748453,0.7339880486468742,0.9529454759394727,0.7135852432682076
MPI 925 hus hist,0.5599225380484483,0.735040029844258,1.1582386426892184,0.7992579185972765
CNRM 925 hus present,0.3880249205699737,0.5925286463559042,0.8074418045292469,0.8337250558809421
CNRM 925 hus hist,0.3568581861067737,0.5797571265190483,0.7306296754074983,0.8286399702274044
