in-situ Cerro Tololo Temperature,1.0100628138726766,1.0,1.0,0.32008126038375906
ERA5 800,0.8407774218756661,0.9375806695605204,0.7873691654309468,0.3788218368036828
d_Ensemble 850 ta hist,0.655419650153185,0.8255995963050108,0.7700156674765716,0.5669875481216566
CMCC 850 ta present,0.6434890021921753,0.7911559618475359,0.9060465824493846,0.6223118982755986
CMCC 850 ta hist,0.6323260877641782,0.7790462582412253,1.0091796534160284,0.6678684803874406
EC-Earth 850 ta hist,0.6022714934200479,0.7797042988571562,0.7984149897268734,0.6264274070444977
d_Ensemble 850 ta present,0.5908464570014833,0.8033856354345911,0.7023885434136509,0.6039635199033505
MPI 850 ta hist,0.5892287861620635,0.7481972482976114,0.9737962209441535,0.7007822586931391
MPI 850 ta present,0.5625997682126257,0.7380091000853378,0.8574157493888265,0.6852740445173137
HadGEM 850 ta hist,0.5499671542050665,0.7468518008663982,0.771462218208052,0.6654457605127173
CNRM 850 ta hist,0.5418810729056908,0.7163362575064457,0.900775510847437,0.7217203089526041
CNRM 850 ta present,0.5187805066056215,0.715269169497001,0.7953474259266156,0.7034220229136117
HadGEM 850 ta present,0.4765935883706072,0.6979542373915193,0.7314893695657052,0.7169271145640698
ECMWF 850 ta hist,0.42079573592496916,0.6630228680411118,0.6871630226529587,0.7489882666098469
ECMWF 850 ta present,0.3751040050273336,0.6745653293019636,0.5817167470430754,0.7440312330347563
