ERA5 900,1.0100628138726766,1.0,1.0,0.19367481822998747
d_Ensemble 925 q_integrated present,0.817125519197473,0.9045105346693462,1.1363165128839168,0.48538098871730406
d_Ensemble 925 q_integrated hist,0.7859182982146885,0.8859450750532111,0.8808848939295367,0.4638177760952722
ECMWF 925 q_integrated present,0.7210717315896145,0.8640810072840596,1.2670657020429916,0.6447950659402686
HadGEM 925 q_integrated present,0.7012994886151375,0.8500773543428399,1.260582316297399,0.6677445734880898
ECMWF 925 q_integrated hist,0.6771418106479542,0.817418493474444,1.1393301556132462,0.6598894791909754
CMCC 925 q_integrated present,0.6688663063528871,0.8618028324976544,1.431006093312402,0.7624226059221763
HadGEM 925 q_integrated hist,0.6679385051866027,0.8046891560887721,1.051663886114962,0.6430177908461391
CMCC 925 q_integrated hist,0.6649481842769815,0.8757508277786419,1.5027671286280655,0.7913342714529166
MPI 925 q_integrated present,0.65597045233879,0.8339650176524928,1.3412338123553063,0.7495491841174421
MPI 925 q_integrated hist,0.6163663108148618,0.7923797308095878,1.2670691353430097,0.7729582090762867
CNRM 925 q_integrated hist,0.5516725252771539,0.7442469736543068,0.7858601562654759,0.6691995959154758
CNRM 925 q_integrated present,0.5465254611497572,0.7257720024830262,0.8553984005532299,0.7000414298371442
EC-Earth 925 q_integrated hist,9.254402361025474e-15,-0.7203807679161397,2.4484763635529984e-06,1.000001763836725
