"","a","b","Amp","x","sigma"
"1",5.32384880702709,-0.000118033341341689,1.54790971169287,1.2076958995118,0.606630608245943
"2",5.45433848259005,-0.00070062845761242,1.49840440603033,1.24416272577493,0.648924758810923
"3",5.37758666593339,-0.000397481341344355,1.49978883121813,1.24765838732352,0.624572029105524
"4",5.36531567684293,-0.000427844032860792,1.50717372483297,1.27498207601144,0.608140930006179
"5",5.41619367961935,-0.000716306135670536,1.47634086488617,1.24384141677377,0.636246382698956
"6",5.31480157381315,-0.000172166705787466,1.51938516349272,1.21602045027584,0.625660551767607
"7",5.50005900632695,-0.000821887863644757,1.53157924473829,1.20779256043332,0.625933960061063
"8",5.43395928237983,-0.000499964488698342,1.59485842263459,1.3169631972899,0.631065537631773
"9",5.39695148714096,-0.000511499900440792,1.53089857761881,1.30660913646972,0.627927761669699
"10",5.29575274167616,-0.000198190147150836,1.55507728736615,1.28946156400374,0.645029009227426
"11",5.30415767115803,-0.000246130218924113,1.58770087546915,1.27541984734077,0.604135591389332
"12",5.2964160855655,-0.000378866020352442,1.53737885617853,1.27987114407892,0.655313901194181
"13",5.47239562401751,-0.000788998638269132,1.62059745423143,1.22483308170877,0.632221576273814
"14",5.42435034958122,-0.000735651137398143,1.51739042444316,1.175429176779,0.623189288608595
"15",5.37995296312319,-0.000489289991928483,1.53503562627829,1.28004378626216,0.613405108827748
"16",5.44378886387907,-0.000697270920645741,1.4988502656587,1.28951541220028,0.696955128977589
"17",5.36330996003716,-0.00035581993305888,1.62788056367936,1.26353110221601,0.646346356970799
"18",5.48040161190737,-0.000801997059306391,1.52565453234067,1.30087095592125,0.668667073369302
"19",5.3423357166089,-0.000186869840176228,1.55889396175311,1.20367928342637,0.628844245801987
"20",5.33459119687198,-0.000364639513705053,1.62402995768144,1.23794674037766,0.626248298021804
"21",5.33544868935816,-0.000454731435573809,1.58625590637988,1.30083115025352,0.622738540354888
"22",5.36063406424661,-0.00039135855833109,1.44380135611714,1.26462182076409,0.618735602469997
"23",5.34590588438259,-0.000305459637900812,1.57645554833061,1.30463932277104,0.626407712983213
"24",5.39295576133395,-0.000455475494105756,1.53814867001431,1.26847593770348,0.607659037590092
"25",5.42619106490768,-0.000452747963103416,1.59245866037339,1.24399208117838,0.590663518176447
"26",5.38390390568101,-0.00062875621764126,1.45396468344403,1.28285067756413,0.620439371838994
"27",5.3945239435482,-0.000477727509437508,1.50644542694175,1.30867823090827,0.670055436092333
"28",5.29059452356332,-0.000112939230770482,1.57545275540875,1.19529162018556,0.625617708130872
"29",5.41648242256905,-0.000586548728916562,1.55807700005549,1.23089574776783,0.631369045962197
"30",5.41891673879699,-0.000573480168154746,1.48862256824037,1.20710017779087,0.637815393621643
"31",5.3439842703691,-0.000276027609729169,1.53041508671968,1.25674467993809,0.653815314097836
"32",5.36895577649732,-0.000459235518486918,1.50709243248753,1.33406905823142,0.63821431839808
"33",5.43049185187177,-0.00064262829963958,1.52026921037409,1.27858691116835,0.631067991319324
"34",5.40818076401396,-0.000468323034044882,1.56953620459693,1.1728849982549,0.641693586848703
"35",5.34403139506829,-0.000289611011237462,1.56972948021755,1.2098600731286,0.608780233956235
"36",5.36985719651234,-0.00052868502372518,1.47715915130404,1.17270605087439,0.655804735264271
"37",5.48624577947831,-0.000935408049111142,1.52949651479783,1.27269895012319,0.611639947841393
