"","a","b","Amp","x","sigma"
"1",3.7751158896737,0.000114163307412708,-0.894454539348635,-0.902366986206394,0.494106739042999
"2",3.73726455120235,0.000212271556618864,-0.890975424691016,-0.760895786160317,0.513550041051401
"3",3.82150341891744,8.65794742746006e-05,-0.923931749244255,-0.773681942960431,0.52504046398303
"4",3.80741070268436,7.81065708405444e-05,-0.886240757166145,-0.973385179166715,0.524745765050769
"5",3.79715270884709,0.00011815158785504,-0.919730236485575,-0.847905559080664,0.522166892395796
"6",3.8019900348962,0.00012053242708063,-0.847008930660259,-0.964425809472025,0.518760653265203
"7",3.73683126185549,0.000245342484083517,-0.843672588636798,-0.822613757735879,0.523925954315008
"8",3.73663287133761,0.000189212955733975,-0.872763230589003,-0.83236828436326,0.505567202736332
"9",3.76649331963572,0.000206717883373796,-0.828918758770526,-0.958771075043763,0.523581875277699
"10",3.7954710292937,0.00014465515045067,-0.862018404332786,-0.848100674012816,0.533276655439774
"11",3.7943105095591,4.89067078076877e-05,-0.866085246596084,-0.781843412781685,0.507933228085993
"12",3.82547919093909,8.50618029506611e-05,-0.924982123712291,-0.929406290432779,0.530213209503712
"13",3.76793692913737,0.000225702799315424,-0.868456517479809,-0.814998253048257,0.509721772343745
"14",3.84796845129212,1.5621759021454e-05,-0.904860451061207,-1.0427136297706,0.527073671122606
"15",3.76244734831204,0.000227376610244174,-0.850019425465417,-0.758499565150858,0.525330424737109
"16",3.83928687600456,1.86074060023105e-05,-0.916533579100821,-0.939635021050452,0.517770686722427
"17",3.79869016472811,0.000111525282214112,-0.872702958829162,-0.910616097419418,0.503987028177772
"18",3.84362745272392,1.5372099970086e-05,-0.8557107437171,-0.918238821200847,0.545843002927004
"19",3.76773281986587,0.000136161244309311,-0.888119228601727,-0.944912797376932,0.538081789292513
"20",3.77795157843566,0.000179349282955354,-0.900141962451472,-0.890614110995792,0.524271507894434
"21",3.75720064905142,0.000151137327405941,-0.869620081508831,-0.916520784933619,0.514678187360481
"22",3.7759568519018,0.000102572986046675,-0.867924747580126,-0.906150353551542,0.521534362634988
"23",3.76213717302889,0.000178098930265887,-0.840057952188699,-0.888076826349185,0.536669777999572
"24",3.75136306271698,0.000270677925427961,-0.833041485123727,-0.999614388947966,0.510329788313576
"25",3.79236533945174,0.000177736640271329,-0.849753581129246,-0.892392646276224,0.521782038356766
"26",3.83426458511227,8.60825386404117e-05,-0.899511607840152,-0.954741204541369,0.527192535389371
"27",3.79105697834856,7.45650566582359e-05,-0.858230747166363,-0.823615437983849,0.544371000294361
"28",3.88318474426779,7.77839147050363e-05,-0.866975800503848,-0.883957536101968,0.529492896186546
"29",3.77632104233458,0.000181143171989794,-0.899030225203702,-0.888016063207657,0.516452615945478
"30",3.7626634271263,0.000274253385297177,-0.911625559141711,-0.926022378049461,0.520209404464386
"31",3.81159862398392,0.000101403530392679,-0.871836285770468,-0.850035223371643,0.513390617157895
"32",3.77612004365531,0.000191405158324433,-0.92013138512958,-0.919539887532993,0.508452987354921
"33",3.76907313419417,0.000190753871404947,-0.873164234014613,-0.925252831199433,0.531139152680749
"34",3.78518725096686,9.06016771756702e-05,-0.877178841464874,-0.935882756213144,0.514462987551491
"35",3.7831250761415,0.000189334374658524,-0.866144163265695,-0.830811291261986,0.519137369428967
"36",3.83448038251966,3.43535514454788e-05,-0.879652938918123,-0.834326752714712,0.514894147428167
"37",3.79474383333266,0.000118404438739205,-0.892776614514926,-0.955472954778249,0.522957297136369
"38",3.77055575877188,0.000158543669429907,-0.929412870707763,-0.826840467412253,0.510541572638931
"39",3.76007892687816,0.000108066454713297,-0.876642337171304,-0.895102231715603,0.525071396176334
"40",3.82383139223242,0.000125653740441282,-0.935110762903931,-0.83022007094849,0.510804548591412
"41",3.81220160894349,8.84041455545774e-05,-0.905466739504534,-0.845162032509473,0.525834919840331
"42",3.69482156913548,0.000365939351723521,-0.896289380551956,-0.802751729439768,0.5122463721238
"43",3.78807795945142,0.000148776809431252,-0.919996003161433,-0.890240024248541,0.522552832267448
"44",3.75742917998447,0.000227578980637664,-0.860432129303422,-0.948040228316868,0.52506239426249
"45",3.80000776161037,0.000204404450691115,-0.90376781838752,-0.907408784209219,0.544929865534183
"46",3.76077865811263,0.000244798440438207,-0.829032007009457,-0.922786148747944,0.51285782215192
"47",3.71169644695327,0.000245814702825304,-0.910659651599601,-0.854797926423436,0.517141341802897
"48",3.78452842635366,0.000147628420479977,-0.926744533495563,-0.9051033506593,0.518302073722667
"49",3.76306880753851,0.000231407859790775,-0.918984174089468,-0.826251271109892,0.520270093272967
"50",3.72758993697075,0.000263170816190557,-0.871250289317913,-0.894430088385053,0.509236688522219
"51",3.81915115085198,9.0949851290875e-05,-0.91776507906513,-0.839897265207308,0.518675996158725
"52",3.7854274693053,0.000181081521269097,-0.898027546639968,-0.897470795263076,0.500415207270602
"53",3.8402003563405,2.19040481915557e-05,-0.873115620332507,-0.858344817715659,0.528986692713105
"54",3.7953331868565,0.000217723584553609,-0.899198303503966,-0.895646606981578,0.528004105674686
"55",3.84428875695461,-6.90168428726975e-07,-0.86914756589562,-0.777880121344063,0.513009521508737
"56",3.8727248991289,-5.81633275835945e-05,-0.876121990099898,-0.806757185799861,0.526094559361355
"57",3.80271704596889,0.000140445764660562,-0.856044909831378,-0.933640515940544,0.548254702211746
"58",3.7660898179536,0.000173238904896754,-0.880389677626325,-0.903014019040737,0.519586699874727
"59",3.80461785612691,0.000108021305756218,-0.85133737115351,-0.810180940310371,0.522330523003371
"60",3.79713722696577,0.000170945089936289,-0.899037868511916,-0.77626761356225,0.496419496820863
"61",3.76027324624582,0.000178788373092706,-0.840920602317171,-0.88650745075664,0.512089071421375
"62",3.73679677483652,0.000258015092580134,-0.872686764370292,-0.834143660217398,0.50555082624425
"63",3.78878448227728,0.000159803088360873,-0.917622886585895,-0.814793170681437,0.524019538857349
"64",3.80757454435746,0.000124295280601765,-0.837075375841631,-0.818026125453908,0.518442234328562
"65",3.84145667826517,7.24403478337166e-05,-0.820896661339297,-0.910234678013463,0.523173893581393
"66",3.77978625929063,0.000116886031362242,-0.90851108509005,-0.937590960602992,0.524002858193473
"67",3.84293851864829,3.78499641712468e-05,-0.882111651914507,-1.00495164634816,0.51072543925441
"68",3.83337697695566,0.000112074742820089,-0.909911697604695,-0.830892341263015,0.528727337330199
"69",3.7660524622222,0.000153017689487524,-0.882854570101099,-0.853604327653555,0.508011540399931
"70",3.76962947340347,0.000221889081800319,-0.9123932916157,-0.845647424173536,0.50906694783556
"71",3.77134709168376,0.000136996056014808,-0.8916113628905,-0.867899911836644,0.532654568925559
"72",3.72253866767814,0.000297632960233423,-0.952325526436928,-0.917421301437659,0.537333212490166
"73",3.71385355178779,0.000291389455807168,-0.894758869469385,-0.836009775833824,0.519573954766596
"74",3.7103662263852,0.000322397707458966,-0.909815462911238,-0.886156896664708,0.536217347693994
"75",3.80044354393546,7.15568532286251e-05,-0.883247232933312,-0.92986581829952,0.516295841378019
"76",3.78336709947729,6.86359325919024e-05,-0.88707602992812,-0.916640306585808,0.525202153122677
"77",3.78516408357379,0.000183984747531864,-0.969120311835207,-0.956656336730142,0.523791744837685
"78",3.77913156160422,0.000137025973091702,-0.87549383085288,-0.769792078466449,0.50530083558947
"79",3.75492110844067,0.000290667982935374,-0.898486610553546,-0.834717352603399,0.548890995483683
"80",3.76153496453923,0.000208375078940887,-0.872372758223679,-0.876254876204795,0.529011160798551
"81",3.72397910526126,0.000355238121128149,-0.875084796643624,-0.847621224315258,0.508922150223365
"82",3.74625494827096,0.000243593208559806,-0.876354846880202,-0.832225711083223,0.517479729196577
"83",3.72327052420774,0.000196504064383093,-0.894411189805137,-0.931409216419468,0.535781639563291
"84",3.7616299045282,0.000304845007828863,-0.871376951163507,-0.876946974304804,0.529763068717431
"85",3.81286158054289,2.54878609540813e-05,-0.861443246816579,-0.832652698370069,0.542304215536542
