"","a","b","Amp","x","sigma"
"1",33.1142924733823,-0.00128127653045771,-9.0227555679839,1.44336175513477,8.7561822017437
"2",33.6576648810282,-0.00172074705047763,-9.46023711466528,1.92802207112474,8.86046018731492
"3",32.8776483566431,2.45736689453778e-05,-8.68633790409492,1.73656850063948,9.07199600681428
"4",32.7560247569443,-0.00144451920334086,-8.48220704696452,1.86670069849549,9.40678624606608
"5",33.0628797436222,-0.000602351530758448,-8.02791553580088,1.92939363690911,8.86909814609272
"6",33.4627253835475,-0.00351997800373246,-9.48126752549169,1.55023957831896,8.89270911095734
"7",33.4905148876884,-0.0033847701127637,-8.59480461365975,1.71950988434229,8.80477610568385
"8",33.1041532884734,0.00191307707004566,-8.32172848860898,1.85163116818213,8.35660773013919
"9",33.1504815354881,-0.0016872339625382,-8.59134044396397,1.63253090964011,8.57312138720904
"10",33.2813737514,-0.00209025058550096,-8.46530285786338,1.66825297824096,8.33988044795079
"11",33.5324801422683,0.000625623613490438,-7.83338512768122,1.84289992475532,9.00059149732906
"12",33.4468434364942,-0.00192681366798611,-8.43957785301805,1.48399203058873,8.8781363459437
"13",33.1441938219342,-0.000924291215067763,-9.06738481054348,1.9510523474649,8.71068150302071
"14",33.4544078550788,-0.00333156225158974,-7.89280561029724,1.86554503028868,8.89240783439951
"15",33.2686648559801,-0.0012718795602516,-8.46992893857418,1.66797502956989,8.86752099809527
"16",33.2515975567806,-0.00284309675545374,-8.76419449589312,1.73537964470602,8.80242614687249
"17",33.458764291729,-0.00401182569445263,-8.84315913289767,1.73606780169838,8.91879885872308
"18",33.3979827087986,-7.44693991667708e-05,-7.82041610442664,1.48806840883701,9.23009350031559
"19",33.6527048896262,-0.00320981165129496,-8.31042095581501,1.6252645053677,8.94975530075902
"20",33.6607478584157,-0.00108135827299587,-9.44145008026611,1.60100751691491,8.83843614763923
"21",33.199432877903,-7.94874305127198e-05,-8.6493877379476,1.81197180606505,8.77977221828513
"22",33.383760628743,-0.00192459082599117,-7.58969532700072,1.67477757365966,8.50957770210981
"23",33.903207551856,-0.00100227027749957,-8.35641141928813,1.67120312136977,8.40244629556858
"24",33.0927615166321,-0.00117172709202151,-8.99316637968334,1.66554096892936,8.76417123692257
"25",33.6159265883463,-0.00343874128942518,-9.04257072846353,1.90897263551979,8.66334982961816
"26",33.5299814219238,-0.00402677493686144,-8.76292113785783,1.95516764091768,9.13323542455852
"27",33.4860229167703,-0.00216895444941447,-8.3772613106642,1.72601652223592,8.93740049090667
"28",33.4575027173953,-0.000657102128949081,-7.50036786999086,1.65256485716382,8.53475066602445
"29",33.3372570078937,-0.000880689290167033,-8.43470141013172,1.67109449656695,8.98870612131155
"30",33.0157052859459,-0.00261539500791592,-8.02129149833859,1.56210498456384,8.77884497074697
"31",33.5252966390281,-0.00532436584691648,-8.68986577728863,1.64463802441828,8.87866098882619
"32",33.3931461786068,-0.00303924847239232,-8.09366322305647,1.72671793319839,8.65953737510529
"33",33.5310039013821,-0.000176463751050251,-8.53078468979838,1.65083958457493,8.61966006632394
"34",33.4186682668336,-0.00393132406678025,-8.99726846260604,1.68942072283553,8.50557153080095
"35",33.2592216545818,-0.00018403773048481,-8.8792521870812,1.68949925458723,9.0244642753043
"36",33.1286487072944,-0.000762881691171883,-8.70923228361143,1.62716733123614,9.06108267541044
"37",33.1740490934934,0.0011033717241153,-8.64014884690052,1.7616042438487,8.75446533768749
"38",33.3319457328266,-0.000718579315799731,-8.96859448802437,1.63897014519691,8.51548396599849
"39",33.5064453226033,-0.00210134252033742,-8.75990298949924,1.91150017053968,8.78310138411717
